,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Visibility (km),Autumn,Spring,Summer,Winter,coastal,inland,mountain,Weather Type Enc
10642,21.0,69.0,0.0,40.0,1,1001.43,2,7.0,False,False,True,False,False,True,False,0
10643,39.0,60.0,5.0,3.0,0,1013.97,7,5.0,True,False,False,False,False,True,False,3
10644,24.0,68.0,15.0,35.0,1,1011.54,2,5.0,False,False,True,False,True,False,False,0
10645,24.0,75.0,9.0,31.0,1,1003.3,1,7.0,False,True,False,False,False,False,True,0
10646,63.0,107.0,13.0,95.0,1,997.91,4,1.5,False,True,False,False,False,False,True,1
10647,40.0,41.0,1.0,6.0,0,1015.33,9,7.0,False,False,False,True,False,True,False,3
10648,2.0,91.0,0.0,65.0,3,980.71,1,3.0,False,False,False,True,False,True,False,2
10649,44.0,38.0,0.5,13.0,0,1017.02,7,6.0,False,True,False,False,False,True,False,3
10650,12.0,57.0,5.0,30.0,1,1000.37,1,8.0,False,True,False,False,False,True,False,0
10651,45.0,75.0,20.0,81.0,3,1014.22,4,0.5,False,False,False,True,False,True,False,1
10652,86.0,102.0,5.0,103.0,0,1018.82,0,9.0,False,False,True,False,False,True,False,3
10653,28.0,76.0,7.0,83.0,1,1016.07,3,2.0,True,False,False,False,False,False,True,1
10654,23.0,65.0,3.0,4.0,1,1024.1,7,5.5,False,True,False,False,False,True,False,3
10655,46.0,88.0,2.5,88.0,0,1017.83,6,8.0,False,False,True,False,True,False,False,3
10656,14.0,69.0,6.5,49.0,1,1019.47,3,6.5,False,False,False,True,True,False,False,0
10657,33.0,87.0,10.0,73.0,3,998.28,0,2.5,False,True,False,False,True,False,False,1
10658,-7.0,64.0,19.5,82.0,3,999.17,0,3.5,False,False,False,True,False,False,True,2
10659,56.0,105.0,26.5,102.0,1,1005.92,6,7.0,False,True,False,False,False,True,False,0
10660,25.0,74.0,14.0,42.0,1,1166.8,9,17.5,False,True,False,False,False,True,False,2
10661,12.0,77.0,19.5,85.0,0,1019.09,2,12.5,True,False,False,False,False,True,False,3
10662,24.0,62.0,16.0,56.0,3,1019.07,2,4.5,False,False,False,True,False,True,False,1
10663,-3.0,107.0,28.5,96.0,3,982.51,1,0.5,False,False,False,True,False,False,True,2
10664,28.0,64.0,6.5,2.0,1,1023.48,10,9.5,True,False,False,False,False,False,True,3
10665,-17.0,77.0,10.5,70.0,3,1108.38,13,14.5,False,False,False,True,False,True,False,3
10666,19.0,86.0,13.0,82.0,1,1002.78,3,1.0,False,False,False,True,True,False,False,1
10667,23.0,86.0,9.5,85.0,1,1013.54,1,2.5,False,True,False,False,False,False,True,1
10668,4.0,44.0,13.5,36.0,2,1103.75,2,4.5,True,False,False,False,False,True,False,1
10669,17.0,66.0,6.0,98.0,3,991.3,1,4.0,True,False,False,False,False,False,True,1
10670,23.0,56.0,5.5,15.0,1,1009.52,4,7.0,False,False,False,True,False,False,True,0
10671,14.0,76.0,13.5,35.0,1,1002.71,3,5.5,False,True,False,False,False,False,True,0
10672,-4.0,73.0,16.0,91.0,3,995.19,0,2.5,False,False,False,True,False,False,True,2
10673,22.0,85.0,2.5,85.0,1,1007.35,7,1.5,False,True,False,False,True,False,False,0
10674,17.0,62.0,1.5,40.0,3,1006.9,1,7.5,False,False,False,True,False,True,False,0
10675,28.0,81.0,6.5,99.0,1,1013.51,3,3.5,False,False,False,True,True,False,False,1
10676,2.0,83.0,16.0,68.0,3,991.77,0,3.0,False,False,False,True,False,False,True,2
10677,57.0,82.0,0.5,104.0,1,1019.74,1,4.0,True,False,False,False,False,True,False,0
10678,34.0,43.0,2.0,1.0,1,1016.47,10,9.5,False,False,True,False,True,False,False,3
10679,-10.0,98.0,8.5,67.0,3,984.77,1,2.5,False,False,False,True,False,True,False,2
10680,15.0,73.0,4.5,31.0,1,1010.84,3,6.5,False,True,False,False,False,True,False,0
10681,34.0,64.0,5.5,9.0,0,1024.88,7,5.5,False,False,False,True,False,True,False,3
10682,10.0,84.0,16.0,54.0,3,1015.2,2,1.5,True,False,False,False,False,False,True,1
10683,24.0,50.0,5.0,42.0,1,1002.1,1,7.5,True,False,False,False,True,False,False,0
10684,-12.0,78.0,28.0,88.0,1,999.07,5,4.0,False,False,False,True,False,True,False,2
10685,30.0,73.0,5.0,46.0,3,918.44,7,17.5,False,False,False,True,False,True,False,2
10686,32.0,77.0,5.0,24.0,1,1004.79,2,8.0,False,False,False,True,False,False,True,0
10687,33.0,58.0,3.5,14.0,0,1028.32,5,9.0,False,False,True,False,False,True,False,3
10688,57.0,77.0,26.0,76.0,1,1006.59,0,2.0,False,False,True,False,True,False,False,1
10689,13.0,63.0,12.5,61.0,1,997.41,2,4.0,False,False,True,False,False,True,False,1
10690,-8.0,98.0,23.5,75.0,3,995.05,0,6.0,False,False,False,True,False,True,False,2
10691,-7.0,70.0,15.5,89.0,3,994.56,1,3.0,False,False,False,True,False,True,False,2
10692,31.0,24.0,3.5,16.0,0,1016.82,11,8.0,True,False,False,False,False,True,False,3
10693,10.0,79.0,11.0,27.0,1,1000.37,4,6.0,False,False,False,True,False,True,False,0
10694,31.0,40.0,4.0,9.0,1,1015.55,11,9.5,False,False,False,True,False,True,False,3
10695,30.0,61.0,3.5,47.0,1,1002.5,3,7.0,False,False,True,False,False,False,True,0
10696,21.0,99.0,14.0,78.0,3,1012.46,0,2.5,False,True,False,False,True,False,False,1
10697,30.0,94.0,6.0,73.0,3,1004.45,1,5.0,False,False,False,True,False,False,True,1
10698,24.0,69.0,1.5,1.0,0,1011.39,9,5.5,False,True,False,False,True,False,False,3
10699,2.0,99.0,18.0,60.0,3,987.86,0,4.0,False,False,False,True,False,True,False,2
10700,35.0,49.0,8.5,11.0,1,1025.23,10,5.5,True,False,False,False,False,True,False,3
10701,38.0,33.0,7.0,13.0,0,1022.81,10,6.5,False,False,False,True,False,True,False,3
10702,38.0,58.0,1.5,3.0,0,1022.76,8,7.5,False,True,False,False,True,False,False,3
10703,24.0,24.0,4.5,25.0,3,1008.07,4,15.5,False,True,False,False,True,False,False,1
10704,30.0,87.0,18.0,91.0,3,1013.05,2,1.0,False,False,False,True,False,False,True,1
10705,33.0,61.0,15.5,63.0,3,1012.96,1,3.0,False,True,False,False,True,False,False,1
10706,-2.0,27.0,8.0,21.0,2,878.92,13,15.5,False,False,False,True,False,False,True,3
10707,29.0,75.0,10.5,70.0,3,1015.27,1,2.5,False,False,False,True,True,False,False,1
10708,44.0,81.0,34.0,87.0,3,1014.51,2,5.5,False,False,False,True,False,True,False,1
10709,2.0,52.0,6.0,99.0,2,972.31,6,18.5,False,False,False,True,False,False,True,2
10710,3.0,70.0,10.5,74.0,3,991.1,1,3.0,False,False,False,True,False,True,False,2
10711,22.0,23.0,3.0,1.0,1,1015.84,9,8.5,True,False,False,False,True,False,False,3
10712,-17.0,76.0,14.5,37.0,1,840.62,4,16.0,False,True,False,False,False,False,True,3
10713,23.0,74.0,5.0,33.0,3,1033.7,9,9.5,True,False,False,False,True,False,False,1
10714,46.0,77.0,0.5,85.0,0,1010.64,12,13.5,True,False,False,False,False,False,True,3
10715,1.0,62.0,9.0,92.0,1,994.45,1,1.0,False,False,False,True,False,False,True,2
10716,26.0,51.0,11.5,33.0,3,1001.95,3,6.5,False,True,False,False,False,False,True,0
10717,18.0,63.0,6.5,19.0,3,1019.8,2,7.0,False,True,False,False,False,True,False,0
10718,-5.0,75.0,5.5,53.0,3,988.15,0,2.5,False,False,False,True,False,False,True,2
10719,24.0,69.0,5.0,18.0,0,1023.48,8,7.5,True,False,False,False,False,False,True,3
10720,31.0,83.0,9.0,59.0,3,997.82,3,4.0,False,False,True,False,True,False,False,1
10721,-6.0,61.0,20.0,75.0,1,990.26,0,3.0,False,False,False,True,False,True,False,2
10722,21.0,78.0,14.5,11.0,3,1003.12,1,8.5,False,False,True,False,False,True,False,0
10723,19.0,92.0,9.5,88.0,1,1001.76,3,3.0,True,False,False,False,False,True,False,1
10724,-4.0,48.0,3.5,18.0,2,1026.96,14,7.0,True,False,False,False,False,True,False,0
10725,-1.0,60.0,8.5,65.0,3,980.83,0,3.5,False,False,False,True,False,False,True,2
10726,15.0,65.0,7.0,12.0,1,1016.31,2,9.0,False,False,False,True,True,False,False,0
10727,48.0,64.0,2.5,89.0,3,955.71,13,9.0,False,False,True,False,True,False,False,1
10728,12.0,51.0,0.0,42.0,1,1017.84,1,8.5,False,False,True,False,False,False,True,0
10729,29.0,59.0,3.0,22.0,1,1002.15,4,7.0,False,True,False,False,True,False,False,0
10730,19.0,99.0,19.5,79.0,3,1012.31,3,1.0,False,False,False,True,False,True,False,1
10731,12.0,90.0,12.5,77.0,3,995.56,0,2.0,False,True,False,False,False,False,True,1
10732,-6.0,72.0,16.5,58.0,3,983.42,0,1.5,False,False,False,True,False,False,True,2
10733,58.0,76.0,12.0,84.0,0,1021.91,13,9.5,False,True,False,False,True,False,False,3
10734,21.0,85.0,11.5,74.0,3,1007.96,5,10.5,True,False,False,False,False,True,False,0
10735,22.0,55.0,3.5,43.0,1,1005.37,4,7.5,False,False,False,True,True,False,False,0
10736,30.0,58.0,1.5,24.0,1,1013.3,1,8.0,False,False,True,False,False,False,True,0
10737,26.0,91.0,15.0,58.0,3,1007.24,2,2.5,False,True,False,False,True,False,False,1
10738,33.0,90.0,10.5,108.0,3,1008.59,5,7.5,False,False,False,True,False,True,False,0
10739,3.0,72.0,0.0,66.0,3,997.49,0,2.0,False,False,False,True,False,False,True,2
10740,21.0,97.0,12.0,61.0,3,1006.8,2,2.5,False,True,False,False,False,False,True,1
10741,40.0,34.0,2.5,7.0,0,1023.32,11,6.0,False,False,False,True,True,False,False,3
10742,15.0,61.0,10.5,29.0,1,1001.19,3,7.0,False,True,False,False,False,False,True,0
10743,31.0,107.0,14.5,86.0,3,1012.48,8,6.5,False,True,False,False,True,False,False,0
10744,1.0,60.0,8.5,81.0,3,996.8,1,4.5,False,False,False,True,False,True,False,2
10745,26.0,60.0,1.0,15.0,0,1029.63,11,7.5,False,False,True,False,True,False,False,3
10746,43.0,46.0,1.0,9.0,0,1014.23,5,5.5,True,False,False,False,False,False,True,3
10747,-2.0,90.0,4.5,81.0,3,986.21,1,3.5,False,False,False,True,False,False,True,2
10748,28.0,60.0,14.5,63.0,1,1002.62,1,3.5,False,False,False,True,True,False,False,1
10749,-7.0,20.0,2.5,83.0,3,831.65,2,13.0,False,True,False,False,False,False,True,1
10750,28.0,28.0,1.5,16.0,0,1022.69,5,8.5,False,False,False,True,False,True,False,3
10751,26.0,51.0,13.5,37.0,3,1003.62,2,6.0,True,False,False,False,True,False,False,0
10752,-1.0,42.0,13.0,77.0,1,1145.57,7,8.5,True,False,False,False,False,True,False,0
10753,90.0,82.0,11.5,73.0,0,1025.98,11,8.5,True,False,False,False,True,False,False,3
10754,2.0,87.0,7.0,54.0,3,999.53,1,2.5,False,False,False,True,False,True,False,2
10755,3.0,86.0,9.5,82.0,1,986.53,1,2.0,False,False,False,True,False,False,True,2
10756,20.0,71.0,15.0,59.0,3,1010.12,2,2.5,True,False,False,False,False,False,True,1
10757,4.0,95.0,7.5,97.0,1,983.07,1,4.5,False,False,False,True,False,False,True,2
10758,-10.0,72.0,9.0,94.0,2,816.85,12,13.0,False,False,True,False,False,False,True,3
10759,-9.0,84.0,2.0,94.0,1,984.17,1,1.5,False,False,False,True,False,True,False,2
10760,32.0,52.0,6.0,48.0,1,1011.65,2,6.0,True,False,False,False,True,False,False,0
10761,44.0,48.0,7.0,14.0,0,1012.85,10,5.5,False,False,False,True,False,True,False,3
10762,31.0,59.0,7.5,19.0,1,1029.01,9,6.5,True,False,False,False,True,False,False,3
10763,24.0,87.0,11.0,93.0,3,1019.68,3,4.5,False,False,True,False,False,True,False,1
10764,15.0,50.0,5.0,22.0,3,1008.32,4,7.5,False,False,True,False,False,False,True,0
10765,32.0,88.0,19.5,94.0,1,1000.74,2,2.0,True,False,False,False,False,False,True,1
10766,34.0,71.0,10.0,70.0,1,1010.73,2,3.0,False,True,False,False,False,True,False,1
10767,15.0,65.0,7.0,70.0,3,1018.91,0,2.0,True,False,False,False,True,False,False,1
10768,13.0,99.0,18.0,91.0,3,999.72,3,5.0,False,False,True,False,False,False,True,1
10769,19.0,81.0,11.5,99.0,3,1011.36,0,3.0,False,False,True,False,False,False,True,1
10770,-7.0,30.0,12.5,78.0,2,1083.26,9,16.0,True,False,False,False,True,False,False,0
10771,18.0,65.0,17.0,87.0,3,1016.7,1,2.0,False,True,False,False,True,False,False,1
10772,-4.0,92.0,6.0,63.0,3,988.58,0,4.5,False,False,False,True,False,True,False,2
10773,4.0,90.0,0.5,69.0,1,985.32,0,1.5,False,False,False,True,False,False,True,2
10774,22.0,24.0,4.0,8.0,0,1018.69,10,6.0,False,False,True,False,False,True,False,3
10775,63.0,89.0,16.0,83.0,0,1018.37,6,3.0,True,False,False,False,True,False,False,3
10776,44.0,42.0,12.5,25.0,1,1139.07,14,7.5,False,True,False,False,False,False,True,0
10777,12.0,87.0,14.5,72.0,3,991.12,3,3.0,False,True,False,False,False,True,False,1
10778,14.0,58.0,0.0,49.0,1,1016.07,4,8.0,True,False,False,False,False,False,True,0
10779,-8.0,69.0,4.5,68.0,1,996.66,1,4.5,False,False,False,True,False,False,True,2
10780,13.0,62.0,3.0,35.0,3,1017.75,2,7.0,False,True,False,False,False,True,False,0
10781,59.0,106.0,29.5,94.0,1,1013.03,14,10.0,False,False,True,False,False,True,False,0
10782,37.0,52.0,4.5,4.0,0,1016.81,9,5.0,True,False,False,False,True,False,False,3
10783,-10.0,98.0,3.0,64.0,3,993.95,1,5.0,False,False,False,True,False,True,False,2
10784,22.0,90.0,13.0,93.0,3,996.01,2,3.5,True,False,False,False,False,False,True,1
10785,32.0,78.0,10.5,102.0,3,1000.94,2,6.0,True,False,False,False,False,False,True,0
10786,26.0,58.0,9.0,17.0,0,1014.23,8,6.0,False,False,False,True,False,True,False,3
10787,40.0,46.0,6.5,15.0,0,1016.72,11,7.0,True,False,False,False,False,False,True,3
10788,26.0,72.0,9.0,69.0,1,996.4,3,4.0,False,False,False,True,False,True,False,1
10789,17.0,57.0,8.0,20.0,1,1012.74,2,7.0,False,True,False,False,True,False,False,0
10790,-7.0,87.0,19.0,84.0,3,993.9,0,3.0,False,False,False,True,False,False,True,2
10791,32.0,53.0,0.5,23.0,3,1002.79,3,7.0,False,False,False,True,True,False,False,0
10792,3.0,60.0,6.0,54.0,3,990.8,1,4.0,False,False,False,True,False,True,False,2
10793,3.0,60.0,2.5,57.0,3,994.81,0,5.0,False,False,False,True,False,True,False,2
10794,21.0,73.0,10.5,77.0,1,1015.32,3,3.5,False,True,False,False,True,False,False,1
10795,13.0,91.0,11.0,92.0,3,1001.67,8,7.5,False,True,False,False,False,True,False,0
10796,26.0,58.0,13.0,36.0,3,1005.29,2,6.0,False,False,False,True,True,False,False,0
10797,2.0,83.0,6.0,55.0,3,999.9,1,4.0,False,False,False,True,False,True,False,2
10798,-14.0,108.0,29.0,74.0,3,991.25,1,1.0,False,False,False,True,False,True,False,2
10799,13.0,34.0,4.0,89.0,1,933.62,8,5.5,False,False,False,True,True,False,False,2
10800,28.0,88.0,16.0,89.0,1,995.21,0,3.0,False,False,False,True,False,False,True,1
10801,-4.0,89.0,10.5,64.0,3,993.11,0,1.0,False,False,False,True,False,True,False,2
10802,22.0,72.0,10.5,44.0,3,1011.05,4,7.5,False,False,False,True,False,True,False,0
10803,10.0,64.0,18.0,65.0,3,1015.3,0,2.5,False,False,False,True,True,False,False,1
10804,1.0,98.0,3.0,73.0,3,999.63,0,1.0,False,False,False,True,False,False,True,2
10805,22.0,91.0,12.0,95.0,0,1020.24,5,11.5,True,False,False,False,False,False,True,3
10806,11.0,59.0,10.5,99.0,3,1014.01,8,4.5,False,False,False,True,False,False,True,1
10807,10.0,73.0,1.5,15.0,1,1015.05,3,8.0,False,False,False,True,True,False,False,0
10808,31.0,78.0,14.5,59.0,1,997.11,2,5.0,False,False,False,True,False,False,True,1
10809,33.0,56.0,9.5,46.0,3,1007.42,3,6.0,False,False,False,True,False,False,True,0
10810,-5.0,96.0,10.0,70.0,3,999.82,0,3.5,False,False,False,True,False,False,True,2
10811,-7.0,57.0,1.5,22.0,2,829.51,11,12.0,False,False,True,False,True,False,False,3
10812,2.0,97.0,9.5,77.0,3,992.75,11,5.0,False,False,False,True,False,True,False,2
10813,34.0,50.0,5.0,17.0,1,1014.41,4,7.5,False,True,False,False,False,True,False,0
10814,23.0,61.0,12.5,59.0,3,1018.24,3,4.5,False,True,False,False,False,False,True,1
10815,-9.0,76.0,14.0,91.0,3,930.28,2,6.0,False,False,False,True,True,False,False,3
10816,25.0,95.0,14.5,90.0,3,1014.83,0,1.0,False,False,False,True,True,False,False,1
10817,33.0,46.0,6.0,6.0,1,1023.19,10,9.5,False,True,False,False,False,True,False,3
10818,35.0,55.0,8.0,12.0,0,1023.2,5,6.0,True,False,False,False,False,False,True,3
10819,17.0,64.0,5.5,89.0,3,1004.85,3,3.0,False,False,False,True,False,False,True,1
10820,29.0,98.0,13.0,96.0,1,1012.21,1,2.5,True,False,False,False,True,False,False,1
10821,25.0,105.0,26.5,107.0,1,1012.27,7,3.5,False,False,True,False,False,False,True,0
10822,-7.0,87.0,11.5,68.0,1,983.25,1,2.5,False,False,False,True,False,True,False,2
10823,28.0,40.0,9.0,5.0,1,1024.52,6,9.5,False,False,False,True,False,True,False,3
10824,25.0,24.0,12.5,63.0,2,1177.6,7,3.5,True,False,False,False,True,False,False,2
10825,17.0,92.0,30.0,98.0,1,1012.81,13,1.5,True,False,False,False,False,False,True,1
10826,10.0,95.0,12.0,65.0,3,1002.12,3,4.5,False,False,False,True,False,False,True,1
10827,58.0,102.0,16.5,84.0,0,1022.64,11,7.0,False,False,False,True,False,True,False,3
10828,-7.0,97.0,20.0,84.0,1,995.78,1,1.5,False,False,False,True,False,False,True,2
10829,35.0,55.0,13.0,90.0,1,820.91,0,8.0,False,False,True,False,False,False,True,3
10830,16.0,68.0,7.5,28.0,1,1010.64,1,7.0,False,False,True,False,False,False,True,0
10831,-6.0,92.0,8.5,68.0,3,984.01,1,2.5,False,False,False,True,False,False,True,2
10832,4.0,64.0,2.5,70.0,3,997.74,1,3.0,False,False,False,True,False,False,True,2
10833,34.0,54.0,13.0,25.0,1,1014.59,1,6.5,True,False,False,False,False,False,True,0
10834,-5.0,63.0,1.5,72.0,1,988.94,0,4.0,False,False,False,True,False,False,True,2
10835,32.0,96.0,13.0,97.0,0,1012.08,4,7.5,False,False,False,True,False,True,False,3
10836,-2.0,71.0,8.5,85.0,3,973.84,12,16.0,False,False,False,True,True,False,False,0
10837,40.0,30.0,3.0,2.0,1,1020.92,8,9.0,False,False,False,True,False,True,False,3
10838,29.0,25.0,8.5,4.0,1,1026.4,6,5.0,False,False,False,True,True,False,False,3
10839,31.0,38.0,2.0,16.0,0,1025.16,7,8.5,False,True,False,False,False,False,True,3
10840,24.0,73.0,15.0,10.0,1,1017.17,2,6.5,False,False,False,True,True,False,False,0
10841,21.0,76.0,13.5,47.0,3,1017.17,1,5.0,False,True,False,False,True,False,False,0
10842,19.0,67.0,1.0,32.0,3,1009.15,4,6.5,False,False,False,True,False,False,True,0
10843,35.0,106.0,27.0,86.0,3,1010.57,11,2.5,False,False,False,True,False,False,True,0
10844,42.0,74.0,29.5,101.0,3,1016.15,7,8.0,False,False,False,True,True,False,False,0
10845,12.0,70.0,2.0,42.0,1,1008.0,1,7.0,False,True,False,False,False,True,False,0
10846,28.0,69.0,17.0,52.0,3,1013.8,3,4.5,False,False,True,False,True,False,False,1
10847,34.0,76.0,19.5,93.0,0,1010.88,7,4.5,False,False,True,False,True,False,False,3
10848,2.0,95.0,1.5,74.0,3,993.99,12,0.0,False,False,False,True,False,False,True,2
10849,47.0,71.0,21.0,82.0,3,1009.99,3,4.0,False,False,False,True,False,False,True,1
10850,-1.0,37.0,4.5,55.0,3,1180.83,13,3.0,False,True,False,False,True,False,False,1
10851,-2.0,91.0,11.5,87.0,1,984.36,0,3.5,False,False,False,True,False,True,False,2
10852,38.0,53.0,3.5,16.0,0,1023.71,11,9.5,False,True,False,False,False,True,False,3
10853,34.0,79.0,8.5,10.0,3,1006.28,4,7.5,False,True,False,False,True,False,False,0
10854,-8.0,108.0,7.5,105.0,1,989.19,0,0.5,False,False,False,True,False,False,True,2
10855,34.0,71.0,4.0,38.0,3,1009.28,3,9.0,False,False,True,False,False,False,True,0
10856,11.0,37.0,11.0,51.0,3,851.42,5,5.0,True,False,False,False,False,True,False,1
10857,24.0,58.0,1.0,0.0,0,1029.64,9,6.5,False,False,False,True,False,True,False,3
10858,23.0,60.0,12.0,10.0,1,1000.19,3,8.5,False,False,False,True,False,False,True,0
10859,22.0,60.0,2.5,13.0,3,1011.83,4,5.5,False,True,False,False,False,True,False,0
10860,20.0,80.0,10.5,72.0,1,992.09,2,4.0,False,False,False,True,True,False,False,1
10861,28.0,88.0,41.0,102.0,3,996.15,11,2.0,True,False,False,False,True,False,False,1
10862,14.0,68.0,9.5,33.0,3,1013.71,3,8.5,False,True,False,False,True,False,False,0
10863,33.0,60.0,14.0,16.0,1,1003.77,4,7.0,False,False,True,False,False,False,True,0
10864,31.0,64.0,7.5,70.0,1,1019.87,1,1.5,False,True,False,False,True,False,False,1
10865,42.0,24.0,2.5,7.0,0,1016.17,10,7.5,False,False,False,True,False,False,True,3
10866,-4.0,71.0,9.5,51.0,1,990.18,0,2.0,False,False,False,True,False,True,False,2
10867,3.0,96.0,2.5,81.0,3,994.68,1,4.0,False,False,False,True,False,False,True,2
10868,34.0,69.0,15.0,86.0,1,1119.07,8,14.5,False,True,False,False,True,False,False,2
10869,14.0,54.0,8.5,27.0,1,1016.52,4,9.0,False,True,False,False,False,True,False,0
10870,2.0,98.0,7.5,72.0,1,996.89,1,4.5,False,False,False,True,False,True,False,2
10871,29.0,33.0,2.0,2.0,0,1029.33,9,9.0,False,False,True,False,False,False,True,3
10872,20.0,78.0,47.0,76.0,3,1017.71,9,0.5,True,False,False,False,False,False,True,1
10873,14.0,76.0,5.5,52.0,3,1013.24,2,1.0,True,False,False,False,False,False,True,1
10874,15.0,74.0,13.0,94.0,1,1011.96,3,1.5,False,False,False,True,True,False,False,1
10875,15.0,64.0,13.5,44.0,3,1016.18,1,9.0,False,False,False,True,True,False,False,0
10876,28.0,79.0,10.0,41.0,1,1008.49,1,8.0,False,False,True,False,True,False,False,0
10877,-5.0,65.0,12.0,60.0,1,969.74,3,1.0,False,True,False,False,True,False,False,3
10878,-10.0,83.0,19.0,81.0,1,982.94,1,4.0,False,False,False,True,False,True,False,2
10879,70.0,81.0,3.5,71.0,0,1021.7,1,10.5,False,True,False,False,False,True,False,3
10880,27.0,78.0,8.0,45.0,3,1003.42,2,7.5,True,False,False,False,True,False,False,0
10881,26.0,33.0,5.5,12.0,0,1024.95,7,6.0,False,True,False,False,True,False,False,3
10882,22.0,47.0,8.5,13.0,0,1022.02,10,5.5,False,False,True,False,True,False,False,3
10883,22.0,33.0,1.5,8.0,0,1029.06,7,5.5,False,False,True,False,True,False,False,3
10884,51.0,86.0,8.5,100.0,1,1003.4,7,9.0,True,False,False,False,False,True,False,0
10885,2.0,92.0,3.5,56.0,3,998.34,1,5.0,False,False,False,True,False,True,False,2
10886,21.0,73.0,4.0,41.0,3,1002.3,4,6.0,False,False,True,False,False,True,False,0
10887,1.0,68.0,20.0,91.0,3,992.24,0,4.5,False,False,False,True,False,True,False,2
10888,27.0,68.0,8.5,35.0,3,1004.08,4,5.5,True,False,False,False,True,False,False,0
10889,-1.0,69.0,5.5,58.0,3,991.78,1,3.0,False,False,False,True,False,True,False,2
10890,13.0,83.0,19.0,59.0,3,992.83,0,4.5,False,False,False,True,False,True,False,1
10891,20.0,108.0,20.0,92.0,1,998.37,1,5.5,False,False,True,False,True,False,False,1
10892,-7.0,82.0,0.5,72.0,3,981.0,1,3.5,False,False,False,True,False,True,False,2
10893,26.0,73.0,7.0,92.0,1,1016.65,3,2.5,False,False,True,False,False,True,False,1
10894,20.0,67.0,9.0,31.0,3,1019.17,4,6.0,True,False,False,False,False,True,False,0
10895,-6.0,60.0,16.5,77.0,3,996.47,1,3.0,False,False,False,True,False,False,True,2
10896,45.0,95.0,2.5,84.0,0,1010.47,8,3.5,False,False,True,False,False,False,True,3
10897,0.0,84.0,12.5,82.0,3,981.78,14,1.0,False,False,False,True,False,True,False,2
10898,44.0,88.0,13.0,79.0,3,1018.83,3,9.0,False,True,False,False,False,False,True,0
10899,50.0,86.0,8.5,84.0,3,1001.08,1,1.5,True,False,False,False,False,False,True,1
10900,22.0,94.0,5.0,62.0,3,990.53,2,2.5,False,True,False,False,False,False,True,1
10901,19.0,78.0,11.5,74.0,1,1012.92,1,4.0,True,False,False,False,True,False,False,1
10902,15.0,66.0,12.0,96.0,3,1002.81,1,2.0,False,False,False,True,False,True,False,1
10903,-8.0,64.0,10.0,91.0,3,993.1,1,4.5,False,False,False,True,False,False,True,2
10904,-8.0,87.0,14.5,90.0,3,982.07,0,4.5,False,False,False,True,False,False,True,2
10905,0.0,85.0,7.5,90.0,3,981.08,12,4.5,False,False,False,True,False,False,True,2
10906,34.0,74.0,16.5,89.0,3,1004.7,2,2.5,False,False,False,True,False,True,False,1
10907,-8.0,93.0,4.5,70.0,3,989.96,1,3.5,False,False,False,True,False,True,False,2
10908,3.0,78.0,18.0,76.0,3,999.36,0,3.5,False,False,False,True,False,False,True,2
10909,10.0,78.0,12.0,49.0,3,1016.44,1,6.5,True,False,False,False,True,False,False,0
10910,25.0,68.0,0.5,17.0,0,1029.61,8,10.0,False,True,False,False,True,False,False,3
10911,22.0,71.0,13.5,65.0,3,1006.32,3,5.0,False,False,False,True,False,True,False,1
10912,12.0,85.0,16.0,87.0,3,991.47,0,4.0,False,False,False,True,False,False,True,1
10913,12.0,79.0,8.0,90.0,3,1013.0,2,3.0,False,True,False,False,False,False,True,1
10914,29.0,88.0,24.5,92.0,3,992.31,6,0.5,False,False,True,False,True,False,False,1
10915,30.0,97.0,6.5,51.0,3,995.83,0,4.5,False,False,False,True,False,True,False,1
10916,39.0,50.0,9.5,8.0,0,1013.68,7,8.0,False,False,True,False,False,True,False,3
10917,-7.0,98.0,0.0,101.0,3,980.21,1,0.5,False,False,False,True,False,True,False,2
10918,25.0,72.0,15.0,87.0,3,991.55,1,2.0,False,False,False,True,False,False,True,1
10919,14.0,77.0,13.5,44.0,3,1019.24,4,8.5,False,False,False,True,False,True,False,0
10920,23.0,72.0,10.0,94.0,1,1019.95,2,2.0,True,False,False,False,True,False,False,1
10921,28.0,97.0,9.0,76.0,3,996.75,2,5.0,False,False,False,True,True,False,False,1
10922,2.0,97.0,14.0,54.0,3,995.01,0,1.5,False,False,False,True,False,True,False,2
10923,25.0,97.0,21.5,90.0,1,1007.81,1,1.0,True,False,False,False,False,True,False,1
10924,19.0,96.0,28.0,104.0,3,1011.38,5,1.5,False,True,False,False,False,False,True,1
10925,22.0,51.0,6.5,19.0,0,1025.07,10,5.5,False,False,False,True,False,False,True,3
10926,33.0,69.0,8.5,5.0,1,1018.19,7,9.0,False,True,False,False,False,True,False,3
10927,-5.0,94.0,19.5,83.0,3,991.49,0,1.5,False,False,False,True,False,True,False,2
10928,-3.0,88.0,19.5,53.0,3,995.84,1,4.0,False,False,False,True,False,False,True,2
10929,10.0,79.0,1.5,31.0,3,1004.05,4,8.0,True,False,False,False,True,False,False,0
10930,30.0,95.0,5.5,66.0,3,1008.03,2,1.5,False,True,False,False,False,False,True,1
10931,10.0,104.0,31.5,75.0,1,1016.56,0,7.0,True,False,False,False,False,True,False,0
